Periode,Antal,Recidivhændelser,Uddannelse,Køn,Alder
2018–2020,5,4-9 tilbagefald,Gymnasial uddannelse,Mænd,60+ år
2018–2020,4,4-9 tilbagefald,Gymnasial uddannelse,Kvinder,15–19 år
2018–2020,10,4-9 tilbagefald,Gymnasial uddannelse,Kvinder,20–24 år
2018–2020,6,4-9 tilbagefald,Gymnasial uddannelse,Kvinder,25–29 år
2018–2020,7,4-9 tilbagefald,Gymnasial uddannelse,Kvinder,30–34 år
2018–2020,5,4-9 tilbagefald,Gymnasial uddannelse,Kvinder,35–39 år
2018–2020,6,4-9 tilbagefald,Gymnasial uddannelse,Kvinder,40–49 år
2018–2020,4,4-9 tilbagefald,Gymnasial uddannelse,Kvinder,50–59 år
2018–2020,0,4-9 tilbagefald,Gymnasial uddannelse,Kvinder,60+ år
2018–2020,135,4-9 tilbagefald,Erhvervsuddannelse,Mænd,15–19 år
2018–2020,292,4-9 tilbagefald,Erhvervsuddannelse,Mænd,20–24 år
2018–2020,261,4-9 tilbagefald,Erhvervsuddannelse,Mænd,25–29 år
2018–2020,138,4-9 tilbagefald,Erhvervsuddannelse,Mænd,30–34 år
2018–2020,101,4-9 tilbagefald,Erhvervsuddannelse,Mænd,35–39 år
2018–2020,201,4-9 tilbagefald,Erhvervsuddannelse,Mænd,40–49 år
2018–2020,108,4-9 tilbagefald,Erhvervsuddannelse,Mænd,50–59 år
2018–2020,39,4-9 tilbagefald,Erhvervsuddannelse,Mænd,60+ år
2018–2020,4,4-9 tilbagefald,Erhvervsuddannelse,Kvinder,15–19 år
2018–2020,10,4-9 tilbagefald,Erhvervsuddannelse,Kvinder,20–24 år
2018–2020,13,4-9 tilbagefald,Erhvervsuddannelse,Kvinder,25–29 år
2018–2020,9,4-9 tilbagefald,Erhvervsuddannelse,Kvinder,30–34 år
2018–2020,11,4-9 tilbagefald,Erhvervsuddannelse,Kvinder,35–39 år
2018–2020,20,4-9 tilbagefald,Erhvervsuddannelse,Kvinder,40–49 år
2018–2020,15,4-9 tilbagefald,Erhvervsuddannelse,Kvinder,50–59 år
2018–2020,5,4-9 tilbagefald,Erhvervsuddannelse,Kvinder,60+ år
2018–2020,0,4-9 tilbagefald,Videregående uddannelse,Mænd,15–19 år
2018–2020,36,4-9 tilbagefald,Videregående uddannelse,Mænd,20–24 år
2018–2020,50,4-9 tilbagefald,Videregående uddannelse,Mænd,25–29 år
2018–2020,34,4-9 tilbagefald,Videregående uddannelse,Mænd,30–34 år
2018–2020,15,4-9 tilbagefald,Videregående uddannelse,Mænd,35–39 år
2018–2020,42,4-9 tilbagefald,Videregående uddannelse,Mænd,40–49 år
2018–2020,26,4-9 tilbagefald,Videregående uddannelse,Mænd,50–59 år
2018–2020,5,4-9 tilbagefald,Videregående uddannelse,Mænd,60+ år
2018–2020,0,4-9 tilbagefald,Videregående uddannelse,Kvinder,15–19 år
2018–2020,4,4-9 tilbagefald,Videregående uddannelse,Kvinder,20–24 år
2018–2020,4,4-9 tilbagefald,Videregående uddannelse,Kvinder,25–29 år
2018–2020,5,4-9 tilbagefald,Videregående uddannelse,Kvinder,30–34 år
2018–2020,4,4-9 tilbagefald,Videregående uddannelse,Kvinder,35–39 år
2018–2020,13,4-9 tilbagefald,Videregående uddannelse,Kvinder,40–49 år
2018–2020,7,4-9 tilbagefald,Videregående uddannelse,Kvinder,50–59 år
2018–2020,4,4-9 tilbagefald,Videregående uddannelse,Kvinder,60+ år
2018–2020,16,4-9 tilbagefald,Uoplyst uddannelse,Mænd,15–19 år
2018–2020,42,4-9 tilbagefald,Uoplyst uddannelse,Mænd,20–24 år
2018–2020,78,4-9 tilbagefald,Uoplyst uddannelse,Mænd,25–29 år
2018–2020,84,4-9 tilbagefald,Uoplyst uddannelse,Mænd,30–34 år
2018–2020,61,4-9 tilbagefald,Uoplyst uddannelse,Mænd,35–39 år
2018–2020,74,4-9 tilbagefald,Uoplyst uddannelse,Mænd,40–49 år
2018–2020,36,4-9 tilbagefald,Uoplyst uddannelse,Mænd,50–59 år
2018–2020,9,4-9 tilbagefald,Uoplyst uddannelse,Mænd,60+ år
2018–2020,1,4-9 tilbagefald,Uoplyst uddannelse,Kvinder,15–19 år
2018–2020,2,4-9 tilbagefald,Uoplyst uddannelse,Kvinder,20–24 år
2018–2020,5,4-9 tilbagefald,Uoplyst uddannelse,Kvinder,25–29 år
2018–2020,10,4-9 tilbagefald,Uoplyst uddannelse,Kvinder,30–34 år
2018–2020,5,4-9 tilbagefald,Uoplyst uddannelse,Kvinder,35–39 år
2018–2020,6,4-9 tilbagefald,Uoplyst uddannelse,Kvinder,40–49 år
2018–2020,2,4-9 tilbagefald,Uoplyst uddannelse,Kvinder,50–59 år
2018–2020,2,4-9 tilbagefald,Uoplyst uddannelse,Kvinder,60+ år
2018–2020,403,10 eller flere tilbagefald,Grundskole,Mænd,15–19 år
2018–2020,584,10 eller flere tilbagefald,Grundskole,Mænd,20–24 år
2018–2020,340,10 eller flere tilbagefald,Grundskole,Mænd,25–29 år
2018–2020,192,10 eller flere tilbagefald,Grundskole,Mænd,30–34 år
2018–2020,126,10 eller flere tilbagefald,Grundskole,Mænd,35–39 år
2018–2020,166,10 eller flere tilbagefald,Grundskole,Mænd,40–49 år
2018–2020,47,10 eller flere tilbagefald,Grundskole,Mænd,50–59 år
2018–2020,4,10 eller flere tilbagefald,Grundskole,Mænd,60+ år
2018–2020,16,10 eller flere tilbagefald,Grundskole,Kvinder,15–19 år
2018–2020,24,10 eller flere tilbagefald,Grundskole,Kvinder,20–24 år
2018–2020,16,10 eller flere tilbagefald,Grundskole,Kvinder,25–29 år
2018–2020,18,10 eller flere tilbagefald,Grundskole,Kvinder,30–34 år
2018–2020,14,10 eller flere tilbagefald,Grundskole,Kvinder,35–39 år
2018–2020,14,10 eller flere tilbagefald,Grundskole,Kvinder,40–49 år
2018–2020,4,10 eller flere tilbagefald,Grundskole,Kvinder,50–59 år
2018–2020,0,10 eller flere tilbagefald,Grundskole,Kvinder,60+ år
2018–2020,29,10 eller flere tilbagefald,Gymnasial uddannelse,Mænd,15–19 år
2018–2020,32,10 eller flere tilbagefald,Gymnasial uddannelse,Mænd,20–24 år
2018–2020,10,10 eller flere tilbagefald,Gymnasial uddannelse,Mænd,25–29 år
2018–2020,6,10 eller flere tilbagefald,Gymnasial uddannelse,Mænd,30–34 år
2018–2020,7,10 eller flere tilbagefald,Gymnasial uddannelse,Mænd,35–39 år
2018–2020,6,10 eller flere tilbagefald,Gymnasial uddannelse,Mænd,40–49 år
2018–2020,4,10 eller flere tilbagefald,Gymnasial uddannelse,Mænd,50–59 år
2018–2020,1,10 eller flere tilbagefald,Gymnasial uddannelse,Mænd,60+ år
2018–2020,2,10 eller flere tilbagefald,Gymnasial uddannelse,Kvinder,15–19 år
2018–2020,1,10 eller flere tilbagefald,Gymnasial uddannelse,Kvinder,20–24 år
2018–2020,0,10 eller flere tilbagefald,Gymnasial uddannelse,Kvinder,25–29 år
2018–2020,1,10 eller flere tilbagefald,Gymnasial uddannelse,Kvinder,30–34 år
2018–2020,0,10 eller flere tilbagefald,Gymnasial uddannelse,Kvinder,35–39 år
2018–2020,1,10 eller flere tilbagefald,Gymnasial uddannelse,Kvinder,40–49 år
2018–2020,2,10 eller flere tilbagefald,Gymnasial uddannelse,Kvinder,50–59 år
2018–2020,0,10 eller flere tilbagefald,Gymnasial uddannelse,Kvinder,60+ år
2018–2020,29,10 eller flere tilbagefald,Erhvervsuddannelse,Mænd,15–19 år
2018–2020,68,10 eller flere tilbagefald,Erhvervsuddannelse,Mænd,20–24 år
2018–2020,70,10 eller flere tilbagefald,Erhvervsuddannelse,Mænd,25–29 år
2018–2020,25,10 eller flere tilbagefald,Erhvervsuddannelse,Mænd,30–34 år
2018–2020,35,10 eller flere tilbagefald,Erhvervsuddannelse,Mænd,35–39 år
2018–2020,49,10 eller flere tilbagefald,Erhvervsuddannelse,Mænd,40–49 år
2018–2020,18,10 eller flere tilbagefald,Erhvervsuddannelse,Mænd,50–59 år
2018–2020,4,10 eller flere tilbagefald,Erhvervsuddannelse,Mænd,60+ år
2018–2020,0,10 eller flere tilbagefald,Erhvervsuddannelse,Kvinder,15–19 år
2018–2020,1,10 eller flere tilbagefald,Erhvervsuddannelse,Kvinder,20–24 år
2018–2020,4,10 eller flere tilbagefald,Erhvervsuddannelse,Kvinder,25–29 år
2018–2020,2,10 eller flere tilbagefald,Erhvervsuddannelse,Kvinder,30–34 år
2018–2020,2,10 eller flere tilbagefald,Erhvervsuddannelse,Kvinder,35–39 år
2018–2020,5,10 eller flere tilbagefald,Erhvervsuddannelse,Kvinder,40–49 år
2018–2020,1,10 eller flere tilbagefald,Erhvervsuddannelse,Kvinder,50–59 år
2018–2020,1,10 eller flere tilbagefald,Erhvervsuddannelse,Kvinder,60+ år
2018–2020,0,10 eller flere tilbagefald,Videregående uddannelse,Mænd,15–19 år
2018–2020,16,10 eller flere tilbagefald,Videregående uddannelse,Mænd,20–24 år
2018–2020,4,10 eller flere tilbagefald,Videregående uddannelse,Mænd,25–29 år
2018–2020,4,10 eller flere tilbagefald,Videregående uddannelse,Mænd,30–34 år
2018–2020,4,10 eller flere tilbagefald,Videregående uddannelse,Mænd,35–39 år
2018–2020,4,10 eller flere tilbagefald,Videregående uddannelse,Mænd,40–49 år
2018–2020,13,10 eller flere tilbagefald,Videregående uddannelse,Mænd,50–59 år
2018–2020,2,10 eller flere tilbagefald,Videregående uddannelse,Mænd,60+ år
2018–2020,0,10 eller flere tilbagefald,Videregående uddannelse,Kvinder,15–19 år
2018–2020,0,10 eller flere tilbagefald,Videregående uddannelse,Kvinder,20–24 år
2018–2020,0,10 eller flere tilbagefald,Videregående uddannelse,Kvinder,25–29 år
2018–2020,1,10 eller flere tilbagefald,Videregående uddannelse,Kvinder,30–34 år
2018–2020,2,10 eller flere tilbagefald,Videregående uddannelse,Kvinder,35–39 år
2018–2020,2,10 eller flere tilbagefald,Videregående uddannelse,Kvinder,40–49 år
2018–2020,3,10 eller flere tilbagefald,Videregående uddannelse,Kvinder,50–59 år
2018–2020,0,10 eller flere tilbagefald,Videregående uddannelse,Kvinder,60+ år
2018–2020,8,10 eller flere tilbagefald,Uoplyst uddannelse,Mænd,15–19 år
2018–2020,32,10 eller flere tilbagefald,Uoplyst uddannelse,Mænd,20–24 år
2018–2020,44,10 eller flere tilbagefald,Uoplyst uddannelse,Mænd,25–29 år
2018–2020,24,10 eller flere tilbagefald,Uoplyst uddannelse,Mænd,30–34 år
2018–2020,22,10 eller flere tilbagefald,Uoplyst uddannelse,Mænd,35–39 år
2018–2020,23,10 eller flere tilbagefald,Uoplyst uddannelse,Mænd,40–49 år
2018–2020,4,10 eller flere tilbagefald,Uoplyst uddannelse,Mænd,50–59 år
2018–2020,1,10 eller flere tilbagefald,Uoplyst uddannelse,Mænd,60+ år
2018–2020,0,10 eller flere tilbagefald,Uoplyst uddannelse,Kvinder,15–19 år
2018–2020,2,10 eller flere tilbagefald,Uoplyst uddannelse,Kvinder,20–24 år
2018–2020,1,10 eller flere tilbagefald,Uoplyst uddannelse,Kvinder,25–29 år
2018–2020,2,10 eller flere tilbagefald,Uoplyst uddannelse,Kvinder,30–34 år
2018–2020,1,10 eller flere tilbagefald,Uoplyst uddannelse,Kvinder,35–39 år
2018–2020,4,10 eller flere tilbagefald,Uoplyst uddannelse,Kvinder,40–49 år
2018–2020,3,10 eller flere tilbagefald,Uoplyst uddannelse,Kvinder,50–59 år
2018–2020,0,10 eller flere tilbagefald,Uoplyst uddannelse,Kvinder,60+ år
2019–2021,3217,Ingen tilbagefald,Grundskole,Mænd,15–19 år
2019–2021,2686,Ingen tilbagefald,Grundskole,Mænd,20–24 år
2019–2021,2213,Ingen tilbagefald,Grundskole,Mænd,25–29 år
2019–2021,1990,Ingen tilbagefald,Grundskole,Mænd,30–34 år
2019–2021,1790,Ingen tilbagefald,Grundskole,Mænd,35–39 år
2019–2021,3552,Ingen tilbagefald,Grundskole,Mænd,40–49 år
2019–2021,3295,Ingen tilbagefald,Grundskole,Mænd,50–59 år
2019–2021,2740,Ingen tilbagefald,Grundskole,Mænd,60+ år
2019–2021,858,Ingen tilbagefald,Grundskole,Kvinder,15–19 år
2019–2021,855,Ingen tilbagefald,Grundskole,Kvinder,20–24 år
2019–2021,654,Ingen tilbagefald,Grundskole,Kvinder,25–29 år
2019–2021,510,Ingen tilbagefald,Grundskole,Kvinder,30–34 år
2019–2021,445,Ingen tilbagefald,Grundskole,Kvinder,35–39 år
2019–2021,1044,Ingen tilbagefald,Grundskole,Kvinder,40–49 år
2019–2021,959,Ingen tilbagefald,Grundskole,Kvinder,50–59 år
2019–2021,1119,Ingen tilbagefald,Grundskole,Kvinder,60+ år
2019–2021,2831,Ingen tilbagefald,Gymnasial uddannelse,Mænd,15–19 år
2019–2021,3047,Ingen tilbagefald,Gymnasial uddannelse,Mænd,20–24 år
2019–2021,891,Ingen tilbagefald,Gymnasial uddannelse,Mænd,25–29 år
2019–2021,493,Ingen tilbagefald,Gymnasial uddannelse,Mænd,30–34 år
2019–2021,379,Ingen tilbagefald,Gymnasial uddannelse,Mænd,35–39 år
2019–2021,836,Ingen tilbagefald,Gymnasial uddannelse,Mænd,40–49 år
2019–2021,759,Ingen tilbagefald,Gymnasial uddannelse,Mænd,50–59 år
2019–2021,421,Ingen tilbagefald,Gymnasial uddannelse,Mænd,60+ år
2019–2021,709,Ingen tilbagefald,Gymnasial uddannelse,Kvinder,15–19 år
2019–2021,900,Ingen tilbagefald,Gymnasial uddannelse,Kvinder,20–24 år
2019–2021,217,Ingen tilbagefald,Gymnasial uddannelse,Kvinder,25–29 år
2019–2021,147,Ingen tilbagefald,Gymnasial uddannelse,Kvinder,30–34 år
2019–2021,158,Ingen tilbagefald,Gymnasial uddannelse,Kvinder,35–39 år
2019–2021,337,Ingen tilbagefald,Gymnasial uddannelse,Kvinder,40–49 år
2019–2021,321,Ingen tilbagefald,Gymnasial uddannelse,Kvinder,50–59 år
2019–2021,118,Ingen tilbagefald,Gymnasial uddannelse,Kvinder,60+ år
2019–2021,1056,Ingen tilbagefald,Erhvervsuddannelse,Mænd,15–19 år
2019–2021,3224,Ingen tilbagefald,Erhvervsuddannelse,Mænd,20–24 år
2019–2021,3244,Ingen tilbagefald,Erhvervsuddannelse,Mænd,25–29 år
2019–2021,2569,Ingen tilbagefald,Erhvervsuddannelse,Mænd,30–34 år
2019–2021,2446,Ingen tilbagefald,Erhvervsuddannelse,Mænd,35–39 år
2019–2021,5627,Ingen tilbagefald,Erhvervsuddannelse,Mænd,40–49 år
2019–2021,5748,Ingen tilbagefald,Erhvervsuddannelse,Mænd,50–59 år
2019–2021,4384,Ingen tilbagefald,Erhvervsuddannelse,Mænd,60+ år
2019–2021,85,Ingen tilbagefald,Erhvervsuddannelse,Kvinder,15–19 år
2019–2021,546,Ingen tilbagefald,Erhvervsuddannelse,Kvinder,20–24 år
2019–2021,781,Ingen tilbagefald,Erhvervsuddannelse,Kvinder,25–29 år
2019–2021,762,Ingen tilbagefald,Erhvervsuddannelse,Kvinder,30–34 år
2019–2021,755,Ingen tilbagefald,Erhvervsuddannelse,Kvinder,35–39 år
2019–2021,2040,Ingen tilbagefald,Erhvervsuddannelse,Kvinder,40–49 år
2019–2021,1873,Ingen tilbagefald,Erhvervsuddannelse,Kvinder,50–59 år
2019–2021,1268,Ingen tilbagefald,Erhvervsuddannelse,Kvinder,60+ år
2019–2021,7,Ingen tilbagefald,Videregående uddannelse,Mænd,15–19 år
2019–2021,716,Ingen tilbagefald,Videregående uddannelse,Mænd,20–24 år
2019–2021,1533,Ingen tilbagefald,Videregående uddannelse,Mænd,25–29 år
2019–2021,1558,Ingen tilbagefald,Videregående uddannelse,Mænd,30–34 år
2019–2021,1546,Ingen tilbagefald,Videregående uddannelse,Mænd,35–39 år
2019–2021,3682,Ingen tilbagefald,Videregående uddannelse,Mænd,40–49 år
2019–2021,3308,Ingen tilbagefald,Videregående uddannelse,Mænd,50–59 år
2019–2021,2754,Ingen tilbagefald,Videregående uddannelse,Mænd,60+ år
2019–2021,8,Ingen tilbagefald,Videregående uddannelse,Kvinder,15–19 år
2019–2021,479,Ingen tilbagefald,Videregående uddannelse,Kvinder,20–24 år
2019–2021,911,Ingen tilbagefald,Videregående uddannelse,Kvinder,25–29 år
2019–2021,964,Ingen tilbagefald,Videregående uddannelse,Kvinder,30–34 år
2019–2021,1016,Ingen tilbagefald,Videregående uddannelse,Kvinder,35–39 år
2019–2021,2662,Ingen tilbagefald,Videregående uddannelse,Kvinder,40–49 år
2019–2021,1975,Ingen tilbagefald,Videregående uddannelse,Kvinder,50–59 år
2019–2021,1403,Ingen tilbagefald,Videregående uddannelse,Kvinder,60+ år
2019–2021,56,Ingen tilbagefald,Uoplyst uddannelse,Mænd,15–19 år
2019–2021,437,Ingen tilbagefald,Uoplyst uddannelse,Mænd,20–24 år
2019–2021,898,Ingen tilbagefald,Uoplyst uddannelse,Mænd,25–29 år
2019–2021,939,Ingen tilbagefald,Uoplyst uddannelse,Mænd,30–34 år
2019–2021,802,Ingen tilbagefald,Uoplyst uddannelse,Mænd,35–39 år
2019–2021,1092,Ingen tilbagefald,Uoplyst uddannelse,Mænd,40–49 år
2019–2021,746,Ingen tilbagefald,Uoplyst uddannelse,Mænd,50–59 år
2019–2021,407,Ingen tilbagefald,Uoplyst uddannelse,Mænd,60+ år
2019–2021,13,Ingen tilbagefald,Uoplyst uddannelse,Kvinder,15–19 år
2019–2021,86,Ingen tilbagefald,Uoplyst uddannelse,Kvinder,20–24 år
2019–2021,276,Ingen tilbagefald,Uoplyst uddannelse,Kvinder,25–29 år
2019–2021,219,Ingen tilbagefald,Uoplyst uddannelse,Kvinder,30–34 år
2019–2021,181,Ingen tilbagefald,Uoplyst uddannelse,Kvinder,35–39 år
2019–2021,267,Ingen tilbagefald,Uoplyst uddannelse,Kvinder,40–49 år
2019–2021,158,Ingen tilbagefald,Uoplyst uddannelse,Kvinder,50–59 år
2019–2021,113,Ingen tilbagefald,Uoplyst uddannelse,Kvinder,60+ år
2019–2021,1194,1 tilbagefald,Grundskole,Mænd,15–19 år
2019–2021,1308,1 tilbagefald,Grundskole,Mænd,20–24 år
2019–2021,955,1 tilbagefald,Grundskole,Mænd,25–29 år
2019–2021,865,1 tilbagefald,Grundskole,Mænd,30–34 år
2019–2021,713,1 tilbagefald,Grundskole,Mænd,35–39 år
2019–2021,1217,1 tilbagefald,Grundskole,Mænd,40–49 år
2019–2021,790,1 tilbagefald,Grundskole,Mænd,50–59 år
2019–2021,363,1 tilbagefald,Grundskole,Mænd,60+ år
2019–2021,194,1 tilbagefald,Grundskole,Kvinder,15–19 år
2019–2021,297,1 tilbagefald,Grundskole,Kvinder,20–24 år
2019–2021,182,1 tilbagefald,Grundskole,Kvinder,25–29 år
2019–2021,155,1 tilbagefald,Grundskole,Kvinder,30–34 år
2019–2021,123,1 tilbagefald,Grundskole,Kvinder,35–39 år
2019–2021,254,1 tilbagefald,Grundskole,Kvinder,40–49 år
2019–2021,182,1 tilbagefald,Grundskole,Kvinder,50–59 år
2019–2021,79,1 tilbagefald,Grundskole,Kvinder,60+ år
2019–2021,647,1 tilbagefald,Gymnasial uddannelse,Mænd,15–19 år
2019–2021,662,1 tilbagefald,Gymnasial uddannelse,Mænd,20–24 år
2019–2021,251,1 tilbagefald,Gymnasial uddannelse,Mænd,25–29 år
2019–2021,144,1 tilbagefald,Gymnasial uddannelse,Mænd,30–34 år
2019–2021,104,1 tilbagefald,Gymnasial uddannelse,Mænd,35–39 år
2019–2021,229,1 tilbagefald,Gymnasial uddannelse,Mænd,40–49 år
2019–2021,161,1 tilbagefald,Gymnasial uddannelse,Mænd,50–59 år
2019–2021,77,1 tilbagefald,Gymnasial uddannelse,Mænd,60+ år
2019–2021,86,1 tilbagefald,Gymnasial uddannelse,Kvinder,15–19 år
2019–2021,107,1 tilbagefald,Gymnasial uddannelse,Kvinder,20–24 år
2019–2021,37,1 tilbagefald,Gymnasial uddannelse,Kvinder,25–29 år
2019–2021,29,1 tilbagefald,Gymnasial uddannelse,Kvinder,30–34 år
2019–2021,21,1 tilbagefald,Gymnasial uddannelse,Kvinder,35–39 år
2019–2021,61,1 tilbagefald,Gymnasial uddannelse,Kvinder,40–49 år
2019–2021,38,1 tilbagefald,Gymnasial uddannelse,Kvinder,50–59 år
2019–2021,8,1 tilbagefald,Gymnasial uddannelse,Kvinder,60+ år
2019–2021,426,1 tilbagefald,Erhvervsuddannelse,Mænd,15–19 år
2019–2021,1177,1 tilbagefald,Erhvervsuddannelse,Mænd,20–24 år
2019–2021,1036,1 tilbagefald,Erhvervsuddannelse,Mænd,25–29 år
2019–2021,810,1 tilbagefald,Erhvervsuddannelse,Mænd,30–34 år
2019–2021,706,1 tilbagefald,Erhvervsuddannelse,Mænd,35–39 år
2019–2021,1508,1 tilbagefald,Erhvervsuddannelse,Mænd,40–49 år
2019–2021,1262,1 tilbagefald,Erhvervsuddannelse,Mænd,50–59 år
2019–2021,585,1 tilbagefald,Erhvervsuddannelse,Mænd,60+ år
2019–2021,17,1 tilbagefald,Erhvervsuddannelse,Kvinder,15–19 år
2019–2021,110,1 tilbagefald,Erhvervsuddannelse,Kvinder,20–24 år
2019–2021,164,1 tilbagefald,Erhvervsuddannelse,Kvinder,25–29 år
2019–2021,128,1 tilbagefald,Erhvervsuddannelse,Kvinder,30–34 år
2019–2021,113,1 tilbagefald,Erhvervsuddannelse,Kvinder,35–39 år
2019–2021,272,1 tilbagefald,Erhvervsuddannelse,Kvinder,40–49 år
2019–2021,189,1 tilbagefald,Erhvervsuddannelse,Kvinder,50–59 år
2019–2021,83,1 tilbagefald,Erhvervsuddannelse,Kvinder,60+ år
2019–2021,3,1 tilbagefald,Videregående uddannelse,Mænd,15–19 år
2019–2021,138,1 tilbagefald,Videregående uddannelse,Mænd,20–24 år
2019–2021,272,1 tilbagefald,Videregående uddannelse,Mænd,25–29 år
2019–2021,284,1 tilbagefald,Videregående uddannelse,Mænd,30–34 år
2019–2021,276,1 tilbagefald,Videregående uddannelse,Mænd,35–39 år
2019–2021,701,1 tilbagefald,Videregående uddannelse,Mænd,40–49 år
2019–2021,570,1 tilbagefald,Videregående uddannelse,Mænd,50–59 år
2019–2021,315,1 tilbagefald,Videregående uddannelse,Mænd,60+ år
2019–2021,2,1 tilbagefald,Videregående uddannelse,Kvinder,15–19 år
2019–2021,63,1 tilbagefald,Videregående uddannelse,Kvinder,20–24 år
2019–2021,121,1 tilbagefald,Videregående uddannelse,Kvinder,25–29 år
2019–2021,124,1 tilbagefald,Videregående uddannelse,Kvinder,30–34 år
2019–2021,112,1 tilbagefald,Videregående uddannelse,Kvinder,35–39 år
2019–2021,289,1 tilbagefald,Videregående uddannelse,Kvinder,40–49 år
2019–2021,199,1 tilbagefald,Videregående uddannelse,Kvinder,50–59 år
2019–2021,117,1 tilbagefald,Videregående uddannelse,Kvinder,60+ år
2019–2021,14,1 tilbagefald,Uoplyst uddannelse,Mænd,15–19 år
2019–2021,105,1 tilbagefald,Uoplyst uddannelse,Mænd,20–24 år
2019–2021,210,1 tilbagefald,Uoplyst uddannelse,Mænd,25–29 år
2019–2021,261,1 tilbagefald,Uoplyst uddannelse,Mænd,30–34 år
2019–2021,173,1 tilbagefald,Uoplyst uddannelse,Mænd,35–39 år
2019–2021,258,1 tilbagefald,Uoplyst uddannelse,Mænd,40–49 år
2019–2021,147,1 tilbagefald,Uoplyst uddannelse,Mænd,50–59 år
2019–2021,73,1 tilbagefald,Uoplyst uddannelse,Mænd,60+ år
2019–2021,0,1 tilbagefald,Uoplyst uddannelse,Kvinder,15–19 år
2019–2021,10,1 tilbagefald,Uoplyst uddannelse,Kvinder,20–24 år
