Periode,Antal,Recidivhændelser,Tidligere_domme,Varighed_til_tilbagefald,Køn,Alder
2017–2019,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2017–2019,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2017–2019,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2017–2019,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2017–2019,536,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2017–2019,294,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2017–2019,277,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2017–2019,300,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2017–2019,639,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2017–2019,485,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2017–2019,256,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2017–2019,111,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2017–2019,106,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2017–2019,81,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2017–2019,91,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2017–2019,230,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2017–2019,152,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2017–2019,68,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2017–2019,314,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2017–2019,250,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2017–2019,217,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2017–2019,226,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2017–2019,447,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2017–2019,337,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2017–2019,160,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,60+ år
2017–2019,43,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2017–2019,56,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2017–2019,49,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2017–2019,53,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2017–2019,94,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2017–2019,80,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2017–2019,18,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2017–2019,197,1 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2017–2019,173,1 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2017–2019,138,1 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2017–2019,120,1 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2017–2019,262,1 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2017–2019,203,1 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2017–2019,63,1 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2017–2019,18,1 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2017–2019,9,1 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2017–2019,21,1 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2017–2019,15,1 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2017–2019,40,1 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2017–2019,26,1 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2017–2019,12,1 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2017–2019,132,1 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2017–2019,109,1 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2017–2019,75,1 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2017–2019,60,1 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2017–2019,129,1 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2017–2019,92,1 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2017–2019,31,1 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2017–2019,14,1 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2017–2019,9,1 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2017–2019,5,1 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2017–2019,13,1 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2017–2019,15,1 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2017–2019,17,1 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2017–2019,9,1 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2017–2019,72,1 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2017–2019,74,1 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2017–2019,55,1 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2017–2019,46,1 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2017–2019,70,1 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2017–2019,52,1 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2017–2019,10,1 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2017–2019,8,1 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2017–2019,9,1 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2017–2019,4,1 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2017–2019,6,1 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2017–2019,6,1 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2017–2019,4,1 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2017–2019,2,1 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2017–2019,126,1 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2017–2019,159,1 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2017–2019,92,1 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2017–2019,64,1 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2017–2019,119,1 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2017–2019,52,1 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2017–2019,14,1 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2017–2019,9,1 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2017–2019,10,1 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2017–2019,9,1 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2017–2019,2,1 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2017–2019,10,1 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2017–2019,7,1 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2017–2019,1,1 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2017–2019,43,1 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2017–2019,45,1 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2017–2019,22,1 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2017–2019,8,1 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2017–2019,12,1 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2017–2019,7,1 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2017–2019,3,1 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2017–2019,1,1 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2017–2019,4,1 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2017–2019,0,1 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2017–2019,0,1 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2017–2019,0,1 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2017–2019,3,1 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2017–2019,0,1 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2017–2019,91,2 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2017–2019,56,2 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2017–2019,45,2 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2017–2019,48,2 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2017–2019,75,2 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2017–2019,54,2 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2017–2019,28,2 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2017–2019,17,2 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2017–2019,13,2 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2017–2019,8,2 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2017–2019,11,2 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2017–2019,26,2 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2017–2019,10,2 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2017–2019,6,2 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2017–2019,60,2 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2017–2019,55,2 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2017–2019,30,2 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2017–2019,53,2 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2017–2019,81,2 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2017–2019,53,2 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2017–2019,17,2 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,60+ år
2017–2019,11,2 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2017–2019,7,2 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2017–2019,7,2 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2017–2019,5,2 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2017–2019,15,2 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2017–2019,5,2 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2017–2019,3,2 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2017–2019,57,2 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2017–2019,34,2 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2017–2019,35,2 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2017–2019,28,2 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2017–2019,47,2 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2017–2019,31,2 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2017–2019,14,2 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2017–2019,7,2 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2017–2019,1,2 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2017–2019,4,2 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2017–2019,5,2 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2017–2019,9,2 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2017–2019,6,2 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2017–2019,3,2 tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2017–2019,45,2 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2017–2019,27,2 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2017–2019,18,2 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2017–2019,22,2 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2017–2019,26,2 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2017–2019,13,2 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2017–2019,5,2 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2017–2019,2,2 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2017–2019,3,2 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2017–2019,3,2 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2017–2019,0,2 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2017–2019,5,2 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2017–2019,2,2 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2017–2019,1,2 tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2017–2019,37,2 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2017–2019,32,2 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2017–2019,13,2 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2017–2019,19,2 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2017–2019,24,2 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2017–2019,10,2 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2017–2019,5,2 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2017–2019,2,2 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2017–2019,4,2 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2017–2019,1,2 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2017–2019,0,2 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2017–2019,2,2 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2017–2019,2,2 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2017–2019,0,2 tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2017–2019,51,2 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2017–2019,63,2 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2017–2019,35,2 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2017–2019,23,2 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2017–2019,42,2 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2017–2019,24,2 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2017–2019,5,2 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2017–2019,4,2 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2017–2019,3,2 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2017–2019,1,2 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2017–2019,4,2 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2017–2019,8,2 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2017–2019,3,2 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2017–2019,1,2 tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2017–2019,15,2 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2017–2019,15,2 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2017–2019,10,2 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2017–2019,5,2 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2017–2019,4,2 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2017–2019,3,2 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2017–2019,0,2 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2017–2019,1,2 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2017–2019,0,2 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2017–2019,3,2 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2017–2019,0,2 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2017–2019,1,2 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2017–2019,0,2 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2017–2019,0,2 tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2017–2019,27,3 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2017–2019,9,3 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2017–2019,19,3 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2017–2019,9,3 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2017–2019,23,3 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2017–2019,15,3 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
