KØN,ALDER1,UDDANNELSE,VARTILBAGE,TID,INDHOLD
Kvinder,50-59 år,Grundskole,I løbet af 6 måneder,2008:2010,42
Kvinder,50-59 år,Grundskole,I løbet af 6 måneder,2009:2011,48
Kvinder,50-59 år,Grundskole,I løbet af 6 måneder,2010:2012,62
Kvinder,50-59 år,Grundskole,I løbet af 6 måneder,2011:2013,87
Kvinder,50-59 år,Grundskole,I løbet af 6 måneder,2012:2014,89
Kvinder,50-59 år,Grundskole,I løbet af 6 måneder,2013:2015,107
Kvinder,50-59 år,Grundskole,I løbet af 6 måneder,2014:2016,93
Kvinder,50-59 år,Grundskole,I løbet af 6 måneder,2015:2017,98
Kvinder,50-59 år,Grundskole,I løbet af 6 måneder,2016:2018,76
Kvinder,50-59 år,Grundskole,I løbet af 6 måneder,2017:2019,79
Kvinder,50-59 år,Grundskole,I løbet af 6 måneder,2018:2020,94
Kvinder,50-59 år,Grundskole,I løbet af 6 måneder,2019:2021,91
Kvinder,50-59 år,Grundskole,I løbet af 6 måneder,2020:2022,107
Kvinder,50-59 år,Grundskole,Efter 6 måneder og indenfor 1 år,2008:2010,39
Kvinder,50-59 år,Grundskole,Efter 6 måneder og indenfor 1 år,2009:2011,33
Kvinder,50-59 år,Grundskole,Efter 6 måneder og indenfor 1 år,2010:2012,49
Kvinder,50-59 år,Grundskole,Efter 6 måneder og indenfor 1 år,2011:2013,59
Kvinder,50-59 år,Grundskole,Efter 6 måneder og indenfor 1 år,2012:2014,60
Kvinder,50-59 år,Grundskole,Efter 6 måneder og indenfor 1 år,2013:2015,62
Kvinder,50-59 år,Grundskole,Efter 6 måneder og indenfor 1 år,2014:2016,76
Kvinder,50-59 år,Grundskole,Efter 6 måneder og indenfor 1 år,2015:2017,58
Kvinder,50-59 år,Grundskole,Efter 6 måneder og indenfor 1 år,2016:2018,68
Kvinder,50-59 år,Grundskole,Efter 6 måneder og indenfor 1 år,2017:2019,57
Kvinder,50-59 år,Grundskole,Efter 6 måneder og indenfor 1 år,2018:2020,64
Kvinder,50-59 år,Grundskole,Efter 6 måneder og indenfor 1 år,2019:2021,69
Kvinder,50-59 år,Grundskole,Efter 6 måneder og indenfor 1 år,2020:2022,72
Kvinder,50-59 år,Grundskole,Efter 1 år og indenfor 2 år,2008:2010,42
Kvinder,50-59 år,Grundskole,Efter 1 år og indenfor 2 år,2009:2011,45
Kvinder,50-59 år,Grundskole,Efter 1 år og indenfor 2 år,2010:2012,66
Kvinder,50-59 år,Grundskole,Efter 1 år og indenfor 2 år,2011:2013,94
Kvinder,50-59 år,Grundskole,Efter 1 år og indenfor 2 år,2012:2014,97
Kvinder,50-59 år,Grundskole,Efter 1 år og indenfor 2 år,2013:2015,72
Kvinder,50-59 år,Grundskole,Efter 1 år og indenfor 2 år,2014:2016,88
Kvinder,50-59 år,Grundskole,Efter 1 år og indenfor 2 år,2015:2017,96
Kvinder,50-59 år,Grundskole,Efter 1 år og indenfor 2 år,2016:2018,80
Kvinder,50-59 år,Grundskole,Efter 1 år og indenfor 2 år,2017:2019,91
Kvinder,50-59 år,Grundskole,Efter 1 år og indenfor 2 år,2018:2020,87
Kvinder,50-59 år,Grundskole,Efter 1 år og indenfor 2 år,2019:2021,119
Kvinder,50-59 år,Grundskole,Efter 1 år og indenfor 2 år,2020:2022,104
Kvinder,50-59 år,Gymnasial uddannelse,Ingen tilbagefald,2008:2010,93
Kvinder,50-59 år,Gymnasial uddannelse,Ingen tilbagefald,2009:2011,122
Kvinder,50-59 år,Gymnasial uddannelse,Ingen tilbagefald,2010:2012,138
Kvinder,50-59 år,Gymnasial uddannelse,Ingen tilbagefald,2011:2013,183
Kvinder,50-59 år,Gymnasial uddannelse,Ingen tilbagefald,2012:2014,197
Kvinder,50-59 år,Gymnasial uddannelse,Ingen tilbagefald,2013:2015,209
Kvinder,50-59 år,Gymnasial uddannelse,Ingen tilbagefald,2014:2016,235
Kvinder,50-59 år,Gymnasial uddannelse,Ingen tilbagefald,2015:2017,253
Kvinder,50-59 år,Gymnasial uddannelse,Ingen tilbagefald,2016:2018,327
Kvinder,50-59 år,Gymnasial uddannelse,Ingen tilbagefald,2017:2019,300
Kvinder,50-59 år,Gymnasial uddannelse,Ingen tilbagefald,2018:2020,289
Kvinder,50-59 år,Gymnasial uddannelse,Ingen tilbagefald,2019:2021,321
Kvinder,50-59 år,Gymnasial uddannelse,Ingen tilbagefald,2020:2022,339
Kvinder,50-59 år,Gymnasial uddannelse,I løbet af 6 måneder,2008:2010,4
Kvinder,50-59 år,Gymnasial uddannelse,I løbet af 6 måneder,2009:2011,8
Kvinder,50-59 år,Gymnasial uddannelse,I løbet af 6 måneder,2010:2012,9
Kvinder,50-59 år,Gymnasial uddannelse,I løbet af 6 måneder,2011:2013,12
Kvinder,50-59 år,Gymnasial uddannelse,I løbet af 6 måneder,2012:2014,8
Kvinder,50-59 år,Gymnasial uddannelse,I løbet af 6 måneder,2013:2015,9
Kvinder,50-59 år,Gymnasial uddannelse,I løbet af 6 måneder,2014:2016,13
Kvinder,50-59 år,Gymnasial uddannelse,I løbet af 6 måneder,2015:2017,19
Kvinder,50-59 år,Gymnasial uddannelse,I løbet af 6 måneder,2016:2018,15
Kvinder,50-59 år,Gymnasial uddannelse,I løbet af 6 måneder,2017:2019,15
Kvinder,50-59 år,Gymnasial uddannelse,I løbet af 6 måneder,2018:2020,14
Kvinder,50-59 år,Gymnasial uddannelse,I løbet af 6 måneder,2019:2021,21
Kvinder,50-59 år,Gymnasial uddannelse,I løbet af 6 måneder,2020:2022,19
Kvinder,50-59 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,6
Kvinder,50-59 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,5
Kvinder,50-59 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,8
Kvinder,50-59 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,7
Kvinder,50-59 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,6
Kvinder,50-59 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,5
Kvinder,50-59 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,8
Kvinder,50-59 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,12
Kvinder,50-59 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,7
Kvinder,50-59 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,11
Kvinder,50-59 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,8
Kvinder,50-59 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,17
Kvinder,50-59 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,17
Kvinder,50-59 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2008:2010,6
Kvinder,50-59 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2009:2011,7
Kvinder,50-59 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2010:2012,10
Kvinder,50-59 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2011:2013,8
Kvinder,50-59 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2012:2014,11
Kvinder,50-59 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2013:2015,12
Kvinder,50-59 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2014:2016,13
Kvinder,50-59 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2015:2017,17
Kvinder,50-59 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2016:2018,18
Kvinder,50-59 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2017:2019,15
Kvinder,50-59 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2018:2020,20
Kvinder,50-59 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2019:2021,22
Kvinder,50-59 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2020:2022,32
Kvinder,50-59 år,Erhvervsuddannelse,Ingen tilbagefald,2008:2010,1090
Kvinder,50-59 år,Erhvervsuddannelse,Ingen tilbagefald,2009:2011,1033
Kvinder,50-59 år,Erhvervsuddannelse,Ingen tilbagefald,2010:2012,1217
Kvinder,50-59 år,Erhvervsuddannelse,Ingen tilbagefald,2011:2013,1349
Kvinder,50-59 år,Erhvervsuddannelse,Ingen tilbagefald,2012:2014,1418
Kvinder,50-59 år,Erhvervsuddannelse,Ingen tilbagefald,2013:2015,1717
Kvinder,50-59 år,Erhvervsuddannelse,Ingen tilbagefald,2014:2016,1774
Kvinder,50-59 år,Erhvervsuddannelse,Ingen tilbagefald,2015:2017,1795
Kvinder,50-59 år,Erhvervsuddannelse,Ingen tilbagefald,2016:2018,1906
Kvinder,50-59 år,Erhvervsuddannelse,Ingen tilbagefald,2017:2019,1895
Kvinder,50-59 år,Erhvervsuddannelse,Ingen tilbagefald,2018:2020,1744
Kvinder,50-59 år,Erhvervsuddannelse,Ingen tilbagefald,2019:2021,1873
Kvinder,50-59 år,Erhvervsuddannelse,Ingen tilbagefald,2020:2022,2170
Kvinder,50-59 år,Erhvervsuddannelse,I løbet af 6 måneder,2008:2010,26
Kvinder,50-59 år,Erhvervsuddannelse,I løbet af 6 måneder,2009:2011,37
Kvinder,50-59 år,Erhvervsuddannelse,I løbet af 6 måneder,2010:2012,47
Kvinder,50-59 år,Erhvervsuddannelse,I løbet af 6 måneder,2011:2013,52
Kvinder,50-59 år,Erhvervsuddannelse,I løbet af 6 måneder,2012:2014,44
Kvinder,50-59 år,Erhvervsuddannelse,I løbet af 6 måneder,2013:2015,61
Kvinder,50-59 år,Erhvervsuddannelse,I løbet af 6 måneder,2014:2016,94
Kvinder,50-59 år,Erhvervsuddannelse,I løbet af 6 måneder,2015:2017,68
Kvinder,50-59 år,Erhvervsuddannelse,I løbet af 6 måneder,2016:2018,80
Kvinder,50-59 år,Erhvervsuddannelse,I løbet af 6 måneder,2017:2019,83
Kvinder,50-59 år,Erhvervsuddannelse,I løbet af 6 måneder,2018:2020,91
Kvinder,50-59 år,Erhvervsuddannelse,I løbet af 6 måneder,2019:2021,81
Kvinder,50-59 år,Erhvervsuddannelse,I løbet af 6 måneder,2020:2022,105
Kvinder,50-59 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,28
Kvinder,50-59 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,43
Kvinder,50-59 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,40
Kvinder,50-59 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,50
Kvinder,50-59 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,61
Kvinder,50-59 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,53
Kvinder,50-59 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,71
Kvinder,50-59 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,58
Kvinder,50-59 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,71
Kvinder,50-59 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,74
Kvinder,50-59 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,76
Kvinder,50-59 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,58
Kvinder,50-59 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,93
Kvinder,50-59 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2008:2010,50
Kvinder,50-59 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2009:2011,43
Kvinder,50-59 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2010:2012,63
Kvinder,50-59 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2011:2013,79
Kvinder,50-59 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2012:2014,81
Kvinder,50-59 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2013:2015,109
Kvinder,50-59 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2014:2016,112
Kvinder,50-59 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2015:2017,114
Kvinder,50-59 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2016:2018,101
Kvinder,50-59 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2017:2019,108
Kvinder,50-59 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2018:2020,111
Kvinder,50-59 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2019:2021,111
Kvinder,50-59 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2020:2022,125
Kvinder,50-59 år,Videregående uddannelse,Ingen tilbagefald,2008:2010,1176
Kvinder,50-59 år,Videregående uddannelse,Ingen tilbagefald,2009:2011,1370
Kvinder,50-59 år,Videregående uddannelse,Ingen tilbagefald,2010:2012,1541
Kvinder,50-59 år,Videregående uddannelse,Ingen tilbagefald,2011:2013,1704
Kvinder,50-59 år,Videregående uddannelse,Ingen tilbagefald,2012:2014,1601
Kvinder,50-59 år,Videregående uddannelse,Ingen tilbagefald,2013:2015,1926
Kvinder,50-59 år,Videregående uddannelse,Ingen tilbagefald,2014:2016,2015
Kvinder,50-59 år,Videregående uddannelse,Ingen tilbagefald,2015:2017,2120
Kvinder,50-59 år,Videregående uddannelse,Ingen tilbagefald,2016:2018,2129
Kvinder,50-59 år,Videregående uddannelse,Ingen tilbagefald,2017:2019,2087
Kvinder,50-59 år,Videregående uddannelse,Ingen tilbagefald,2018:2020,1794
Kvinder,50-59 år,Videregående uddannelse,Ingen tilbagefald,2019:2021,1975
Kvinder,50-59 år,Videregående uddannelse,Ingen tilbagefald,2020:2022,2197
Kvinder,50-59 år,Videregående uddannelse,I løbet af 6 måneder,2008:2010,31
Kvinder,50-59 år,Videregående uddannelse,I løbet af 6 måneder,2009:2011,42
Kvinder,50-59 år,Videregående uddannelse,I løbet af 6 måneder,2010:2012,54
Kvinder,50-59 år,Videregående uddannelse,I løbet af 6 måneder,2011:2013,58
Kvinder,50-59 år,Videregående uddannelse,I løbet af 6 måneder,2012:2014,60
Kvinder,50-59 år,Videregående uddannelse,I løbet af 6 måneder,2013:2015,68
Kvinder,50-59 år,Videregående uddannelse,I løbet af 6 måneder,2014:2016,78
Kvinder,50-59 år,Videregående uddannelse,I løbet af 6 måneder,2015:2017,71
Kvinder,50-59 år,Videregående uddannelse,I løbet af 6 måneder,2016:2018,78
Kvinder,50-59 år,Videregående uddannelse,I løbet af 6 måneder,2017:2019,61
Kvinder,50-59 år,Videregående uddannelse,I løbet af 6 måneder,2018:2020,70
Kvinder,50-59 år,Videregående uddannelse,I løbet af 6 måneder,2019:2021,69
Kvinder,50-59 år,Videregående uddannelse,I løbet af 6 måneder,2020:2022,86
Kvinder,50-59 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,35
Kvinder,50-59 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,42
Kvinder,50-59 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,44
Kvinder,50-59 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,51
Kvinder,50-59 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,51
Kvinder,50-59 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,57
Kvinder,50-59 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,76
Kvinder,50-59 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,71
Kvinder,50-59 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,66
Kvinder,50-59 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,68
Kvinder,50-59 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,52
Kvinder,50-59 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,74
Kvinder,50-59 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,98
Kvinder,50-59 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2008:2010,51
Kvinder,50-59 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2009:2011,65
Kvinder,50-59 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2010:2012,74
Kvinder,50-59 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2011:2013,78
Kvinder,50-59 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2012:2014,85
Kvinder,50-59 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2013:2015,85
Kvinder,50-59 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2014:2016,108
Kvinder,50-59 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2015:2017,98
Kvinder,50-59 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2016:2018,100
Kvinder,50-59 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2017:2019,105
Kvinder,50-59 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2018:2020,111
Kvinder,50-59 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2019:2021,99
Kvinder,50-59 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2020:2022,151
Kvinder,50-59 år,Uoplyst uddannelse,Ingen tilbagefald,2008:2010,72
Kvinder,50-59 år,Uoplyst uddannelse,Ingen tilbagefald,2009:2011,103
Kvinder,50-59 år,Uoplyst uddannelse,Ingen tilbagefald,2010:2012,94
Kvinder,50-59 år,Uoplyst uddannelse,Ingen tilbagefald,2011:2013,114
Kvinder,50-59 år,Uoplyst uddannelse,Ingen tilbagefald,2012:2014,110
Kvinder,50-59 år,Uoplyst uddannelse,Ingen tilbagefald,2013:2015,121
Kvinder,50-59 år,Uoplyst uddannelse,Ingen tilbagefald,2014:2016,129
Kvinder,50-59 år,Uoplyst uddannelse,Ingen tilbagefald,2015:2017,130
Kvinder,50-59 år,Uoplyst uddannelse,Ingen tilbagefald,2016:2018,180
Kvinder,50-59 år,Uoplyst uddannelse,Ingen tilbagefald,2017:2019,121
Kvinder,50-59 år,Uoplyst uddannelse,Ingen tilbagefald,2018:2020,125
Kvinder,50-59 år,Uoplyst uddannelse,Ingen tilbagefald,2019:2021,158
Kvinder,50-59 år,Uoplyst uddannelse,Ingen tilbagefald,2020:2022,193
Kvinder,50-59 år,Uoplyst uddannelse,I løbet af 6 måneder,2008:2010,2
Kvinder,50-59 år,Uoplyst uddannelse,I løbet af 6 måneder,2009:2011,6
Kvinder,50-59 år,Uoplyst uddannelse,I løbet af 6 måneder,2010:2012,5
Kvinder,50-59 år,Uoplyst uddannelse,I løbet af 6 måneder,2011:2013,10
Kvinder,50-59 år,Uoplyst uddannelse,I løbet af 6 måneder,2012:2014,9
Kvinder,50-59 år,Uoplyst uddannelse,I løbet af 6 måneder,2013:2015,15
Kvinder,50-59 år,Uoplyst uddannelse,I løbet af 6 måneder,2014:2016,16
Kvinder,50-59 år,Uoplyst uddannelse,I løbet af 6 måneder,2015:2017,15
Kvinder,50-59 år,Uoplyst uddannelse,I løbet af 6 måneder,2016:2018,9
Kvinder,50-59 år,Uoplyst uddannelse,I løbet af 6 måneder,2017:2019,6
Kvinder,50-59 år,Uoplyst uddannelse,I løbet af 6 måneder,2018:2020,12
Kvinder,50-59 år,Uoplyst uddannelse,I løbet af 6 måneder,2019:2021,10
Kvinder,50-59 år,Uoplyst uddannelse,I løbet af 6 måneder,2020:2022,23
Kvinder,50-59 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,7
Kvinder,50-59 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,4
Kvinder,50-59 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,14
Kvinder,50-59 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,11
Kvinder,50-59 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,7
Kvinder,50-59 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,6
Kvinder,50-59 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,10
Kvinder,50-59 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,9
Kvinder,50-59 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,7
Kvinder,50-59 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,7
Kvinder,50-59 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,7
Kvinder,50-59 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,9
Kvinder,50-59 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,11
Kvinder,50-59 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2008:2010,6
Kvinder,50-59 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2009:2011,7
Kvinder,50-59 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2010:2012,9
Kvinder,50-59 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2011:2013,7
Kvinder,50-59 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2012:2014,12
Kvinder,50-59 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2013:2015,12
Kvinder,50-59 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2014:2016,7
Kvinder,50-59 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2015:2017,16
Kvinder,50-59 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2016:2018,12
Kvinder,50-59 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2017:2019,13
Kvinder,50-59 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2018:2020,8
Kvinder,50-59 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2019:2021,9
Kvinder,50-59 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2020:2022,12
Kvinder,60 år og derover,Grundskole,Ingen tilbagefald,2008:2010,879
Kvinder,60 år og derover,Grundskole,Ingen tilbagefald,2009:2011,889
Kvinder,60 år og derover,Grundskole,Ingen tilbagefald,2010:2012,1015
Kvinder,60 år og derover,Grundskole,Ingen tilbagefald,2011:2013,1031
Kvinder,60 år og derover,Grundskole,Ingen tilbagefald,2012:2014,972
Kvinder,60 år og derover,Grundskole,Ingen tilbagefald,2013:2015,1016
Kvinder,60 år og derover,Grundskole,Ingen tilbagefald,2014:2016,1088
Kvinder,60 år og derover,Grundskole,Ingen tilbagefald,2015:2017,1018
Kvinder,60 år og derover,Grundskole,Ingen tilbagefald,2016:2018,1075
Kvinder,60 år og derover,Grundskole,Ingen tilbagefald,2017:2019,1069
Kvinder,60 år og derover,Grundskole,Ingen tilbagefald,2018:2020,1027
Kvinder,60 år og derover,Grundskole,Ingen tilbagefald,2019:2021,1119
Kvinder,60 år og derover,Grundskole,Ingen tilbagefald,2020:2022,1149
Kvinder,60 år og derover,Grundskole,I løbet af 6 måneder,2008:2010,34
Kvinder,60 år og derover,Grundskole,I løbet af 6 måneder,2009:2011,33
Kvinder,60 år og derover,Grundskole,I løbet af 6 måneder,2010:2012,43
Kvinder,60 år og derover,Grundskole,I løbet af 6 måneder,2011:2013,50
Kvinder,60 år og derover,Grundskole,I løbet af 6 måneder,2012:2014,42
Kvinder,60 år og derover,Grundskole,I løbet af 6 måneder,2013:2015,47
Kvinder,60 år og derover,Grundskole,I løbet af 6 måneder,2014:2016,38
Kvinder,60 år og derover,Grundskole,I løbet af 6 måneder,2015:2017,39
Kvinder,60 år og derover,Grundskole,I løbet af 6 måneder,2016:2018,34
Kvinder,60 år og derover,Grundskole,I løbet af 6 måneder,2017:2019,30
Kvinder,60 år og derover,Grundskole,I løbet af 6 måneder,2018:2020,43
Kvinder,60 år og derover,Grundskole,I løbet af 6 måneder,2019:2021,39
Kvinder,60 år og derover,Grundskole,I løbet af 6 måneder,2020:2022,57
Kvinder,60 år og derover,Grundskole,Efter 6 måneder og indenfor 1 år,2008:2010,24
Kvinder,60 år og derover,Grundskole,Efter 6 måneder og indenfor 1 år,2009:2011,32
Kvinder,60 år og derover,Grundskole,Efter 6 måneder og indenfor 1 år,2010:2012,29
Kvinder,60 år og derover,Grundskole,Efter 6 måneder og indenfor 1 år,2011:2013,25
