OMRÅDE,KØN,ALDER,HERKOMST1,TID,INDHOLD
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2005,336
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2006,321
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2007,292
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2008,287
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2009,284
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2010,267
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2011,265
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2012,305
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2013,258
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2014,305
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2015,256
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2016,254
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2017,236
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2018,268
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2019,259
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2020,276
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2021,279
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2022,276
Vesthimmerlands,Mænd,15-29 år,Personer med dansk oprindelse,2023,225
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2005,16
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2006,23
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2007,26
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2008,38
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2009,29
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2010,31
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2011,27
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2012,25
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2013,31
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2014,23
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2015,30
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2016,35
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2017,30
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2018,36
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2019,35
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2020,41
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2021,39
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2022,21
Vesthimmerlands,Mænd,15-29 år,Personer med udenlandsk oprindelse,2023,36
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2005,361
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2006,349
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2007,269
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2008,270
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2009,273
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2010,250
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2011,312
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2012,324
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2013,239
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2014,298
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2015,241
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2016,247
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2017,268
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2018,235
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2019,234
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2020,282
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2021,297
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2022,291
Vesthimmerlands,Mænd,30-49 år,Personer med dansk oprindelse,2023,272
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2005,19
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2006,20
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2007,14
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2008,17
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2009,14
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2010,14
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2011,16
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2012,18
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2013,16
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2014,21
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2015,27
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2016,28
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2017,37
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2018,36
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2019,41
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2020,27
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2021,46
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2022,52
Vesthimmerlands,Mænd,30-49 år,Personer med udenlandsk oprindelse,2023,50
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2005,162
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2006,168
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2007,140
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2008,149
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2009,148
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2010,170
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2011,188
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2012,209
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2013,176
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2014,211
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2015,192
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2016,253
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2017,211
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2018,227
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2019,207
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2020,267
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2021,263
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2022,277
Vesthimmerlands,Mænd,50-79 år,Personer med dansk oprindelse,2023,250
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2005,2
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2006,3
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2007,1
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2008,3
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2009,6
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2010,2
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2011,6
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2012,9
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2013,6
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2014,13
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2015,11
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2016,11
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2017,11
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2018,14
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2019,12
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2020,16
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2021,18
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2022,20
Vesthimmerlands,Mænd,50-79 år,Personer med udenlandsk oprindelse,2023,18
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2005,39
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2006,38
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2007,46
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2008,45
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2009,54
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2010,54
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2011,44
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2012,57
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2013,53
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2014,65
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2015,54
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2016,63
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2017,49
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2018,57
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2019,47
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2020,53
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2021,65
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2022,55
Vesthimmerlands,Kvinder,15-29 år,Personer med dansk oprindelse,2023,49
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2005,4
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2006,3
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2007,2
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2008,2
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2009,2
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2010,3
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2011,2
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2012,6
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2013,4
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2014,8
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2015,4
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2016,6
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2017,5
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2018,2
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2019,5
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2020,5
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2021,3
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2022,5
Vesthimmerlands,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2023,4
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2005,110
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2006,103
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2007,101
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2008,80
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2009,106
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2010,89
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2011,85
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2012,72
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2013,73
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2014,93
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2015,87
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2016,96
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2017,105
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2018,87
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2019,66
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2020,101
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2021,101
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2022,116
Vesthimmerlands,Kvinder,30-49 år,Personer med dansk oprindelse,2023,89
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2005,7
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2006,3
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2007,6
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2008,4
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2009,4
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2010,2
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2011,5
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2012,5
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2013,5
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2014,9
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2015,5
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2016,10
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2017,11
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2018,12
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2019,10
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2020,17
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2021,8
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2022,13
Vesthimmerlands,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2023,12
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2005,26
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2006,37
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2007,44
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2008,36
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2009,57
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2010,48
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2011,39
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2012,58
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2013,50
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2014,75
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2015,52
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2016,68
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2017,77
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2018,56
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2019,65
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2020,75
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2021,78
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2022,91
Vesthimmerlands,Kvinder,50-79 år,Personer med dansk oprindelse,2023,78
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2005,0
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2006,0
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2007,5
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2008,2
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2009,2
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2010,5
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2011,3
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2012,3
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2013,2
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2014,2
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2015,6
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2016,2
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2017,6
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2018,5
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2019,3
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2020,4
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2021,2
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2022,5
Vesthimmerlands,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2023,8
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2005,1516
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2006,1529
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2007,1444
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2008,1338
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2009,1347
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2010,1272
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2011,1555
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2012,1609
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2013,1814
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2014,1873
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2015,1637
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2016,1547
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2017,1517
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2018,1522
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2019,1399
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2020,1437
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2021,1469
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2022,1397
Aalborg,Mænd,15-29 år,Personer med dansk oprindelse,2023,1213
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2005,182
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2006,196
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2007,190
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2008,209
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2009,195
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2010,232
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2011,280
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2012,340
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2013,364
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2014,388
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2015,346
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2016,364
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2017,356
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2018,396
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2019,405
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2020,424
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2021,409
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2022,360
Aalborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2023,347
Aalborg,Mænd,30-49 år,Personer med dansk oprindelse,2005,1642
Aalborg,Mænd,30-49 år,Personer med dansk oprindelse,2006,1670
Aalborg,Mænd,30-49 år,Personer med dansk oprindelse,2007,1513
Aalborg,Mænd,30-49 år,Personer med dansk oprindelse,2008,1445
Aalborg,Mænd,30-49 år,Personer med dansk oprindelse,2009,1336
Aalborg,Mænd,30-49 år,Personer med dansk oprindelse,2010,1289
Aalborg,Mænd,30-49 år,Personer med dansk oprindelse,2011,1447
Aalborg,Mænd,30-49 år,Personer med dansk oprindelse,2012,1372
Aalborg,Mænd,30-49 år,Personer med dansk oprindelse,2013,1313
